# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN CsIShield
RP 33067       0.00   3.82120e-01
RP 33068       0.00   3.82120e-01
RP 33069       0.00   1.65585e+00
RP 33070       0.00   5.60442e+00
RP 33071       0.00   5.85917e+00
RP 33072       0.00   1.61764e+01
RP 33073       0.00   1.20711e+01
RP 33074       0.00   8.40663e+00
RP 33075     303.92   7.34397e-03
RP 33076       0.00   6.36866e-01
RP 33077     475.48   1.25332e-01
RP 33077       0.00   3.82120e-01
RP 34072       0.00   1.27373e-01
RP 34075       0.00   1.11986e-01
RP 34077     161.92   9.58019e-04
VN GeWaferGuardRing
RP 4007       0.00   1.26279e-01
RP 11022       0.00   8.93394e-02
RP 13026       0.00   2.46265e-07
RP 13028       0.00   1.27373e-01
RP 14034       0.00   1.27373e-01
RP 15030       0.00   3.82120e-01
RP 15032       0.00   3.82120e-01
RP 15033       0.00   3.82102e-01
RP 15034       0.00   1.27373e-01
RP 16035       0.00   1.20348e-01
RP 17036       0.00   5.86033e-07
RP 18037       0.00   2.54562e-01
RP 18039       0.00   1.63889e-03
RP 18041       0.00   1.27373e-01
RP 19038       0.00   1.27373e-01
RP 19040       0.00   2.12226e-10
RP 19042       0.00   1.27373e-01
RP 19043       0.00   1.27373e-01
RP 19044       0.00   1.27373e-01
RP 20041       0.00   6.05882e-06
RP 20045       0.00   1.00524e-01
RP 21042       0.00   1.27373e-01
RP 21044       0.00   6.36866e-01
RP 21045      12.40   1.49484e-04
RP 21046       0.00   2.42332e-01
RP 21047       0.00   2.54747e-01
RP 22045       0.00   6.36866e-01
RP 23047       0.00   2.54747e-01
RP 23048       0.00   1.14636e+00
RP 23049       0.00   6.82272e-01
RP 23050       0.00   0.00000e+00
RP 24048       0.00   2.54747e-01
RP 24049       0.00   7.64240e-01
RP 24050       0.00   0.00000e+00
RP 24051       0.00   2.67455e+00
RP 24057       0.00   1.27373e-01
RP 25051       0.00   6.36866e-01
RP 25052     377.75   2.54747e-01
RP 25052       0.00   1.01899e+00
RP 25053       0.00   4.48510e-07
RP 25054       0.00   9.90662e-01
RP 25056       0.00   5.09493e-01
RP 25057       0.00   1.27373e-01
RP 26052       0.00   2.54747e-01
RP 26053       0.00   5.09493e-01
RP 26055       0.00   9.66407e-01
RP 26059       0.00   1.26943e-01
RP 26060       0.00   3.36970e-08
RP 27055       0.00   5.09493e-01
RP 27056       0.00   2.69654e+00
RP 27057       0.00   2.46931e+00
RP 27058       0.00   2.10455e+00
RP 27060      58.59   3.36960e-08
RP 27060       0.00   2.04028e-01
RP 27061       0.00   7.64240e-01
RP 27062       0.00   1.27373e-01
RP 27063       0.00   1.27373e-01
RP 28057       0.00   5.09493e-01
RP 28059       0.00   5.69210e-05
RP 28063       0.00   2.34741e-02
RP 28065       0.00   8.91613e-01
RP 28066       0.00   3.82120e-01
RP 28067       0.00   1.27373e-01
RP 28070       0.00   1.27373e-01
RP 29060       0.00   5.09493e-01
RP 29061       0.00   2.29272e+00
RP 29062       0.00   5.09493e+00
RP 29064       0.00   6.62341e+00
RP 29066       0.00   2.92959e+00
RP 29067       0.00   1.78323e+00
RP 29068       0.00   1.01899e+00
RP 29069       0.00   1.27373e-01
RP 29070     242.60   1.25792e-01
RP 29070     101.10   1.27373e-01
RP 29070       0.00   6.35305e-01
RP 29071       0.00   3.82120e-01
RP 29072       0.00   5.09493e-01
RP 29074       0.00   1.27373e-01
RP 30062       0.00   6.36866e-01
RP 30063       0.00   2.54747e+00
RP 30065       0.00   7.15627e+00
RP 30067      93.31   5.34887e+00
RP 30069       0.00   4.58544e+00
RP 30070       0.00   -6.82585e-21
RP 30071     157.70   7.19787e-02
RP 30071       0.00   1.65585e+00
RP 30072       0.00   1.91060e+00
RP 30074       0.00   7.64240e-01
RP 31063       0.00   1.27373e-01
RP 31064       0.00   1.27373e-01
RP 31065       0.00   1.14636e+00
RP 31066       0.00   3.18433e+00
RP 31067       0.00   6.62341e+00
RP 31068       0.00   1.16273e+01
RP 31070       0.00   1.12088e+01
RP 31072     119.66   7.37063e-02
RP 31072       0.00   8.15189e+00
RP 31073       0.00   8.15189e+00
RP 31074      59.57   4.47028e-01
RP 31074       0.00   1.78323e+00
RP 31075       0.00   6.36866e-01
RP 32066       0.00   5.09493e-01
RP 32067       0.00   5.09493e-01
RP 32068       0.00   3.09359e+00
RP 32069       0.00   1.38837e+01
RP 32071     198.35   5.88388e-02
RP 32071       0.00   3.01875e+01
RP 32073      66.73   9.59060e+00
RP 32075     139.69   4.11065e-03
RP 32075       0.00   6.49604e+00
RP 33068       0.00   5.09493e-01
RP 33070       0.00   1.01899e+00
RP 33071       0.00   1.40111e+00
RP 33072       0.00   1.65585e+00
RP 33073       0.00   1.58509e+00
RP 33074       0.00   1.01899e+00
RP 33075     303.92   4.40689e-06

EN
